,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
3657,0.66,0.61,5,259,3,0,0,0,technical,high
3658,0.57,0.82,3,267,3,0,0,0,management,high
3659,0.64,0.64,3,263,3,0,0,0,marketing,high
3660,0.63,0.98,3,160,4,1,0,0,marketing,low
3661,0.49,0.92,5,176,3,0,0,0,marketing,low
3662,0.7,0.7,3,224,3,0,0,0,sales,low
3663,0.3,0.71,3,155,2,0,0,0,sales,low
3664,0.51,0.52,3,132,3,0,0,0,sales,low
3665,0.71,0.87,5,173,3,0,0,0,sales,low
3666,0.64,0.67,3,165,3,0,0,0,sales,low
3667,0.67,0.66,6,272,3,0,0,0,sales,low
3668,0.83,0.94,5,156,3,1,0,0,sales,low
3669,0.92,0.96,3,154,2,1,0,0,sales,low
3670,0.84,0.53,3,237,3,1,0,0,sales,low
3671,0.97,0.75,2,271,6,0,0,0,sales,low
3672,0.19,0.91,6,152,3,0,0,0,sales,low
3673,0.86,0.51,4,152,3,1,0,0,sales,low
3674,0.71,0.69,3,172,3,0,0,0,sales,low
3675,0.76,0.56,4,214,2,1,0,0,sales,medium
3676,0.68,0.88,5,201,3,0,0,0,sales,medium
3677,0.61,0.99,2,275,3,1,0,0,sales,medium
3678,0.85,0.79,3,156,3,0,0,0,sales,medium
3679,0.84,0.89,3,234,2,0,0,0,sales,medium
3680,0.62,0.63,2,123,2,0,0,0,sales,medium
3681,0.77,0.76,3,201,4,0,0,0,accounting,medium
3682,0.79,0.93,5,160,4,1,0,0,accounting,medium
3683,0.97,0.5,3,173,2,0,0,0,accounting,medium
3684,0.59,0.61,4,141,2,1,0,0,hr,medium
3685,0.93,0.62,3,231,6,0,0,0,hr,medium
3686,0.85,0.54,4,174,2,0,0,0,hr,medium
3687,0.7,0.57,4,211,3,0,0,0,hr,high
3688,0.54,0.91,3,249,3,0,0,0,technical,high
3689,0.42,0.86,2,108,5,0,0,0,technical,high
3690,0.96,0.75,4,165,3,0,0,0,technical,high
3691,0.58,0.8,3,181,4,0,0,0,technical,high
3692,0.61,0.59,3,237,2,0,0,0,technical,high
3693,0.62,0.97,5,180,2,0,0,0,technical,high
3694,0.68,0.7,3,209,3,0,0,0,technical,high
3695,0.6,0.73,3,191,5,1,0,0,technical,low
3696,0.7,0.91,4,181,2,1,0,0,technical,low
3697,0.65,0.55,4,250,2,0,0,0,technical,low
3698,0.48,0.59,2,179,2,0,0,0,technical,low
3699,0.75,0.73,3,225,4,0,0,0,support,low
3700,0.69,0.78,5,267,2,1,0,0,support,low
3701,0.34,0.46,2,169,2,1,0,0,support,low
3702,0.59,0.49,4,164,3,0,0,0,support,low
3703,0.94,0.95,4,155,3,0,0,0,support,medium
3704,0.98,0.77,5,223,2,1,0,0,support,medium
3705,0.72,0.66,3,160,3,0,0,0,support,medium
3706,0.79,0.7,4,268,2,0,0,0,support,medium
3707,0.54,0.61,4,151,4,1,0,0,support,medium
3708,0.73,0.95,3,156,2,0,0,0,support,medium
3709,0.82,0.58,4,136,3,0,0,0,support,medium
3710,0.57,0.45,3,189,2,0,0,0,technical,medium
3711,0.98,0.93,5,203,2,0,0,0,technical,medium
3712,0.91,0.65,5,174,2,0,0,0,technical,medium
3713,0.72,0.91,3,239,2,0,0,0,management,medium
3714,0.48,0.73,5,152,6,0,0,0,IT,medium
3715,0.57,0.86,4,268,6,0,0,0,IT,medium
3716,0.86,0.96,4,146,3,0,0,0,IT,medium
3717,0.63,0.85,3,232,4,0,0,0,IT,medium
3718,0.81,0.52,3,255,5,0,0,0,IT,medium
3719,0.21,0.37,4,129,4,0,0,0,product_mng,medium
3720,0.9,0.66,3,261,3,1,0,0,product_mng,medium
3721,0.79,0.78,3,101,2,1,0,0,product_mng,medium
3722,0.95,0.49,4,229,3,0,0,0,product_mng,medium
3723,0.29,0.43,3,162,4,0,0,0,IT,medium
3724,0.81,0.52,4,270,3,0,0,0,RandD,medium
3725,0.21,0.56,6,277,5,0,0,0,RandD,medium
3726,0.7,0.83,5,261,4,0,0,0,RandD,high
3727,0.66,0.64,4,204,2,0,0,0,RandD,low
3728,0.16,0.86,2,215,2,0,0,0,RandD,medium
3729,0.72,0.8,3,219,3,0,0,0,marketing,medium
3730,0.51,0.5,3,147,4,0,0,0,sales,medium
3731,0.59,0.63,5,243,2,0,0,0,accounting,medium
3732,0.66,0.4,2,155,5,1,0,0,support,medium
3733,0.69,0.84,3,253,2,0,0,0,technical,medium
3734,0.69,0.94,4,235,3,0,0,0,management,medium
3735,0.89,0.79,5,257,3,0,0,0,marketing,medium
3736,0.52,0.56,4,225,2,0,0,0,marketing,medium
3737,0.91,0.91,3,167,3,0,0,0,marketing,medium
3738,0.96,0.53,5,224,4,0,0,0,sales,low
3739,0.8,0.58,5,127,3,0,0,0,sales,low
3740,0.55,0.77,3,256,3,1,0,0,sales,low
3741,0.93,0.63,4,233,2,0,0,0,sales,low
3742,0.93,0.86,4,169,4,0,0,0,sales,low
3743,0.54,0.48,3,152,2,0,0,0,sales,low
3744,0.48,0.76,5,236,2,0,0,0,sales,low
3745,0.19,0.99,3,154,2,0,0,0,sales,high
3746,0.95,0.71,3,223,2,0,0,0,sales,low
3747,0.96,0.81,4,211,3,0,0,0,sales,high
3748,0.63,0.89,4,192,2,0,0,0,sales,high
3749,0.81,0.8,4,227,2,1,0,0,sales,low
3750,0.5,0.88,4,265,3,1,0,0,sales,low
3751,0.76,0.72,5,228,2,0,0,0,sales,high
3752,0.84,0.49,4,152,3,0,0,0,sales,low
3753,0.2,0.95,5,169,5,0,0,0,sales,medium
3754,0.78,0.92,3,169,3,0,0,0,sales,high
3755,0.8,0.68,4,157,3,0,0,0,sales,medium
3756,0.94,0.57,4,251,2,1,0,0,sales,medium
3757,0.44,0.74,5,253,2,0,0,0,accounting,medium
3758,0.92,0.85,3,155,2,0,0,0,accounting,medium
3759,0.54,0.8,3,232,2,0,0,0,accounting,high
3760,0.56,0.56,4,195,2,0,0,0,hr,medium
3761,0.66,0.69,4,198,3,1,0,0,hr,medium
3762,0.8,0.91,3,246,3,0,0,0,hr,medium
3763,0.6,0.81,2,214,3,0,0,0,hr,high
3764,0.73,0.73,5,249,3,0,0,0,technical,medium
3765,0.55,0.74,3,211,3,1,0,0,technical,high
3766,0.7,0.71,5,269,3,0,0,0,technical,low
3767,0.53,0.68,4,214,3,0,0,0,technical,medium
3768,0.9,0.94,4,231,3,0,0,0,technical,medium
3769,0.8,0.78,3,175,3,0,0,0,technical,medium
3770,0.51,0.6,5,175,3,0,0,0,technical,medium
3771,0.86,0.96,5,238,5,0,0,0,technical,low
3772,0.63,0.79,4,228,4,0,0,0,technical,low
3773,0.83,0.93,3,220,4,0,0,0,technical,low
3774,0.85,0.55,4,233,2,1,0,0,technical,low
3775,0.8,0.57,3,225,4,0,0,0,support,low
3776,0.79,0.97,5,187,3,0,0,0,support,low
3777,0.37,0.71,3,117,3,0,0,0,support,low
3778,0.85,0.9,3,184,3,1,0,0,support,low
3779,0.76,0.56,3,216,3,0,0,0,support,low
3780,0.99,0.62,4,140,2,1,0,0,support,low
3781,0.55,0.63,3,201,2,1,0,0,support,high
3782,0.69,0.69,4,167,3,1,0,0,support,low
3783,0.68,1.0,5,203,2,0,0,0,support,low
3784,0.69,0.9,5,231,2,1,0,0,support,low
3785,0.65,0.7,3,141,4,0,0,0,support,low
3786,0.17,0.88,6,226,3,1,0,0,technical,high
3787,0.48,0.65,3,199,2,0,0,0,technical,low
3788,0.65,0.59,4,192,3,0,0,0,technical,low
3789,0.57,0.49,4,247,2,0,0,0,management,low
3790,0.8,0.67,3,164,3,0,0,0,IT,high
3791,0.8,0.6,5,234,2,0,0,0,IT,low
3792,0.5,0.6,2,177,3,1,0,0,IT,medium
3793,0.95,0.87,3,208,2,0,0,0,IT,high
3794,0.69,0.93,3,233,3,0,0,0,IT,medium
3795,0.74,0.57,4,172,3,0,0,0,product_mng,high
3796,0.68,0.59,3,141,3,0,0,0,product_mng,medium
3797,0.68,0.55,3,213,3,0,0,0,product_mng,medium
3798,0.65,0.37,5,128,3,1,0,0,product_mng,medium
3799,0.85,0.92,4,151,3,1,0,0,IT,medium
3800,0.49,0.48,4,247,3,0,0,0,RandD,medium
3801,0.19,0.8,6,143,4,0,0,0,RandD,medium
3802,0.95,0.61,3,164,3,0,0,0,RandD,medium
3803,0.63,0.62,3,183,3,0,0,0,RandD,medium
3804,0.83,0.8,4,274,3,0,0,0,RandD,high
3805,0.62,0.78,4,261,2,0,0,0,marketing,low
3806,0.74,0.98,5,200,3,0,0,0,sales,medium
3807,0.7,0.87,5,177,2,0,0,0,accounting,medium
3808,0.28,0.38,5,139,4,0,0,0,support,medium
3809,0.39,0.56,6,228,5,0,0,0,technical,medium
3810,0.62,0.63,3,230,2,0,0,0,management,medium
3811,0.79,0.54,5,212,4,0,0,0,marketing,medium
3812,0.87,0.74,4,265,4,0,0,0,marketing,medium
3813,0.29,0.75,3,124,4,0,0,0,marketing,medium
3814,0.37,0.88,4,155,3,0,0,0,sales,medium
3815,0.68,0.55,4,215,4,0,0,0,sales,high
3816,0.9,0.51,4,214,2,0,0,0,sales,low
3817,0.97,0.65,3,181,3,0,0,0,sales,low
3818,0.6,0.77,4,229,2,0,0,0,sales,low
3819,0.58,0.79,5,262,2,0,0,0,sales,high
3820,0.83,0.86,3,165,3,0,0,0,sales,low
3821,0.83,0.73,5,136,3,0,0,0,sales,low
3822,0.94,0.71,4,151,2,1,0,0,sales,low
3823,0.69,0.9,5,226,4,0,0,0,sales,high
3824,0.81,0.81,5,215,2,0,0,0,sales,low
3825,0.19,0.5,6,143,5,1,0,0,sales,low
3826,0.18,0.64,3,223,4,1,0,0,sales,low
3827,0.58,0.63,4,271,3,0,0,0,sales,low
3828,0.76,0.65,3,220,3,0,0,0,sales,low
3829,0.26,0.47,6,182,4,0,0,0,sales,low
3830,0.78,0.87,3,190,3,0,0,0,sales,low
3831,0.71,0.56,3,198,3,0,0,0,sales,medium
3832,0.76,0.61,3,141,2,0,0,0,sales,medium
3833,0.44,0.81,3,248,2,0,0,0,accounting,medium
3834,0.26,0.69,2,168,5,0,0,0,accounting,medium
3835,0.75,0.57,5,162,3,0,0,0,accounting,medium
3836,0.64,0.9,4,211,3,0,0,0,hr,medium
3837,0.79,0.71,4,271,3,0,0,0,hr,medium
3838,0.96,0.61,3,271,2,0,0,0,hr,medium
3839,0.63,1.0,5,244,2,0,0,0,hr,medium
3840,0.65,0.55,5,261,3,1,0,0,technical,medium
3841,0.76,0.81,3,225,3,0,0,0,technical,medium
3842,0.26,0.9,4,266,5,0,0,0,technical,medium
3843,0.84,0.73,3,146,5,1,0,0,technical,high
3844,0.74,0.77,3,233,3,0,0,0,technical,low
3845,0.53,0.45,4,180,3,0,0,0,technical,medium
3846,0.7,0.56,5,208,3,0,0,0,technical,medium
3847,0.62,0.69,4,165,4,1,0,0,technical,medium
3848,0.71,0.68,4,221,4,0,0,0,technical,medium
3849,0.5,0.65,3,215,2,0,0,0,technical,low
3850,0.53,0.5,6,264,6,0,0,0,technical,low
3851,0.88,0.89,2,160,4,0,0,0,support,low
3852,0.79,0.83,2,192,3,0,0,0,support,low
3853,0.69,0.89,5,201,2,0,0,0,support,low
3854,0.57,0.96,4,264,2,0,0,0,support,low
3855,0.68,0.8,4,186,3,1,0,0,support,low
3856,0.6,0.82,4,272,3,0,0,0,support,low
3857,0.7,0.9,4,216,3,0,0,0,support,low
3858,0.71,0.76,4,142,2,1,0,0,support,low
3859,0.49,0.51,4,133,3,0,0,0,support,low
3860,0.74,0.7,4,260,2,0,0,0,support,low
3861,0.2,0.93,4,101,5,0,0,0,support,low
3862,0.57,0.5,4,230,2,0,0,0,technical,low
3863,0.83,0.48,3,242,4,0,0,0,technical,low
3864,0.22,0.64,3,193,2,0,0,0,technical,low
3865,0.67,0.57,2,234,4,0,0,0,management,low
3866,0.54,0.84,3,132,3,0,0,0,IT,low
3867,0.54,0.53,4,183,3,0,0,0,IT,low
3868,0.64,0.61,4,191,4,0,0,0,IT,low
3869,0.23,0.84,5,140,4,0,0,0,IT,low
3870,0.88,0.87,5,257,3,0,0,0,IT,medium
3871,0.83,0.54,4,219,3,0,0,0,product_mng,medium
3872,0.88,0.67,5,141,2,0,0,0,product_mng,medium
3873,0.9,0.85,5,162,2,0,0,0,product_mng,medium
3874,0.49,0.61,3,181,3,0,0,0,product_mng,medium
3875,0.55,0.49,3,191,3,0,0,0,IT,medium
3876,0.92,0.69,4,149,6,1,0,0,RandD,medium
3877,0.72,0.67,3,164,4,0,0,0,RandD,medium
3878,0.63,0.5,4,235,3,0,0,0,RandD,medium
3879,0.98,0.66,3,199,3,0,0,0,RandD,medium
3880,0.76,0.52,3,248,3,0,0,0,RandD,medium
3881,0.42,0.56,2,103,3,1,0,0,marketing,medium
3882,0.58,0.65,4,248,4,0,0,0,marketing,high
3883,0.85,0.82,3,153,3,1,0,0,sales,low
3884,0.67,0.95,4,241,4,0,0,0,accounting,medium
3885,0.58,1.0,4,258,3,0,0,0,support,medium
3886,0.84,0.76,5,172,5,1,0,0,technical,medium
3887,0.56,0.68,3,149,2,0,0,0,management,medium
3888,0.63,0.83,4,217,3,0,0,0,marketing,low
3889,0.51,0.92,3,243,3,0,0,0,marketing,low
3890,0.95,0.81,5,120,3,0,0,0,marketing,low
3891,0.85,0.55,3,137,3,1,0,0,sales,low
3892,0.73,0.78,5,150,3,0,0,0,sales,low
3893,0.2,0.49,5,199,5,0,0,0,sales,low
3894,0.78,0.79,3,203,2,0,0,0,sales,low
3895,0.83,0.8,3,273,3,0,0,0,sales,low
3896,0.87,0.56,2,214,3,1,0,0,sales,low
3897,0.98,0.99,5,141,3,0,0,0,sales,low
3898,1.0,0.81,5,243,3,0,0,0,sales,low
3899,0.7,0.55,4,159,3,0,0,0,sales,low
3900,0.62,0.88,5,146,3,0,0,0,sales,low
3901,0.67,0.72,4,159,2,0,0,0,sales,low
3902,0.86,0.96,4,196,3,0,0,0,sales,low
3903,0.44,0.57,5,183,2,1,0,0,sales,low
3904,0.19,0.86,4,192,4,0,0,0,sales,low
3905,0.76,0.83,4,246,2,0,0,0,sales,low
3906,0.89,0.93,5,191,4,0,0,0,sales,low
3907,0.25,0.97,3,158,3,0,0,0,sales,low
3908,0.68,1.0,4,167,2,0,0,0,sales,low
3909,0.38,0.5,2,187,2,1,0,0,sales,medium
3910,0.64,0.95,4,199,4,0,0,0,accounting,medium
3911,0.76,0.62,4,157,3,0,0,0,accounting,medium
3912,0.26,0.45,2,157,3,0,0,0,accounting,medium
3913,0.69,0.67,3,178,2,0,0,0,hr,medium
3914,0.98,0.66,3,154,2,0,0,0,hr,medium
3915,0.86,0.83,5,208,2,1,0,0,hr,medium
3916,0.14,0.68,4,273,5,1,0,0,hr,medium
3917,0.58,0.63,4,159,3,0,0,0,technical,medium
3918,0.63,0.97,4,234,2,0,0,0,technical,medium
3919,0.7,0.91,5,139,3,1,0,0,technical,medium
3920,0.73,0.62,4,210,4,0,0,0,technical,medium
3921,0.89,0.52,3,164,3,0,0,0,technical,high
3922,0.17,0.61,3,241,5,1,0,0,technical,low
3923,0.86,0.73,5,259,2,0,0,0,technical,medium
3924,0.59,0.73,3,159,3,1,0,0,technical,medium
3925,0.22,0.51,4,131,2,0,0,0,technical,medium
3926,0.55,0.57,3,266,2,0,0,0,technical,medium
3927,0.74,0.6,3,153,2,0,0,0,technical,low
3928,0.55,0.54,3,253,2,0,0,0,support,low
3929,0.67,0.94,4,141,2,1,0,0,support,low
3930,0.64,0.8,3,199,3,0,0,0,support,low
3931,0.58,0.71,3,205,3,0,0,0,support,low
3932,0.9,0.6,4,252,3,0,0,0,support,low
3933,0.89,0.9,4,153,3,0,0,0,support,low
3934,0.74,0.37,2,171,4,0,0,0,support,low
3935,0.78,0.91,5,150,4,0,0,0,support,low
3936,0.97,0.53,4,247,3,0,0,0,support,low
3937,0.52,0.92,4,150,2,1,0,0,support,low
3938,0.99,0.86,4,206,2,0,0,0,support,low
3939,0.76,0.44,4,192,4,1,0,0,technical,low
3940,0.69,0.96,5,164,3,0,0,0,technical,low
3941,0.59,0.69,3,186,3,0,0,0,technical,low
3942,0.95,0.63,3,249,3,0,0,0,management,low
3943,0.69,0.81,3,214,2,0,0,0,IT,low
3944,0.76,0.75,4,193,4,0,0,0,IT,low
3945,0.7,0.84,2,114,4,0,0,0,IT,low
3946,0.87,0.6,2,122,2,0,0,0,IT,low
3947,0.44,0.55,3,170,3,1,0,0,IT,low
3948,0.54,0.91,3,151,3,0,0,0,product_mng,medium
3949,0.55,0.75,3,156,3,0,0,0,product_mng,medium
3950,0.81,0.75,5,170,3,1,0,0,product_mng,medium
3951,0.5,0.55,3,188,2,0,0,0,product_mng,medium
3952,0.93,0.74,4,201,3,1,0,0,IT,medium
3953,0.64,0.5,6,254,6,0,0,0,RandD,medium
3954,0.57,0.78,3,206,4,0,0,0,RandD,medium
3955,0.95,0.74,4,216,3,0,0,0,RandD,medium
3956,0.86,0.67,5,200,3,0,0,0,RandD,medium
3957,0.82,0.58,4,202,2,0,0,0,RandD,medium
3958,0.18,0.79,4,217,4,0,0,0,RandD,medium
3959,0.58,0.7,5,151,4,0,0,0,marketing,medium
3960,0.57,0.56,3,224,2,0,0,0,sales,high
3961,0.94,0.83,5,148,3,0,0,0,accounting,low
3962,0.2,0.97,6,224,5,1,0,0,support,medium
3963,0.73,0.75,2,243,5,1,0,0,technical,medium
3964,0.94,0.8,4,238,3,1,0,0,management,medium
3965,0.99,0.61,3,254,3,0,0,0,marketing,medium
3966,0.22,0.49,4,218,4,0,0,0,marketing,low
3967,0.67,0.66,3,237,3,0,0,0,marketing,low
3968,0.49,0.67,4,185,2,0,0,0,sales,low
3969,0.78,0.95,4,184,3,0,0,0,sales,low
3970,0.15,0.74,2,176,3,1,0,0,sales,low
3971,0.91,0.89,4,260,3,0,0,0,sales,low
3972,0.7,0.78,4,254,4,0,0,0,sales,low
3973,0.6,0.95,3,221,3,0,0,0,sales,low
3974,0.59,0.57,5,257,2,0,0,0,sales,low
3975,0.59,0.93,3,265,3,1,0,0,sales,low
3976,0.55,0.64,3,138,3,1,0,0,sales,low
3977,0.42,0.75,3,163,2,1,0,0,sales,low
3978,0.57,0.81,3,144,3,0,0,0,sales,low
3979,0.72,0.51,3,146,2,1,0,0,sales,low
3980,0.83,0.81,3,242,6,0,0,0,sales,low
3981,0.89,0.93,4,249,3,0,0,0,sales,low
3982,0.55,0.59,3,245,3,0,0,0,sales,low
3983,0.53,0.75,4,201,2,0,0,0,sales,low
3984,0.74,0.59,4,177,4,1,0,0,sales,medium
3985,0.63,0.98,4,160,2,0,0,0,sales,medium
3986,0.63,0.4,6,177,2,1,0,0,sales,medium
3987,0.61,0.97,4,153,3,0,0,0,accounting,medium
3988,0.76,0.79,3,197,5,0,0,0,accounting,medium
3989,0.67,0.82,4,246,4,0,0,0,accounting,medium
3990,0.51,0.95,4,258,3,0,0,0,hr,medium
3991,0.67,0.55,3,137,3,0,0,0,hr,medium
3992,0.16,0.94,3,178,4,0,0,0,hr,medium
3993,0.34,0.85,4,123,4,0,0,0,hr,medium
3994,0.58,0.73,5,162,3,1,0,0,technical,medium
3995,0.5,0.71,5,210,5,0,0,0,technical,medium
3996,0.56,0.48,4,197,3,1,0,0,technical,high
3997,0.56,0.98,3,220,3,0,0,0,technical,low
3998,0.74,0.71,4,133,2,0,0,0,technical,medium
3999,0.69,0.99,3,198,2,0,0,0,technical,medium
4000,0.15,0.81,4,160,5,0,0,0,technical,medium
4001,0.58,0.67,2,180,2,0,0,0,technical,medium
4002,0.8,0.79,3,217,3,0,0,0,technical,low
4003,0.5,0.57,3,223,3,0,0,0,technical,low
4004,0.66,0.92,4,229,2,0,0,0,technical,low
4005,0.81,0.78,4,159,3,0,0,0,support,low
4006,0.14,0.68,5,253,5,0,0,0,support,low
4007,0.92,0.85,3,235,2,0,0,0,support,low
4008,0.69,0.91,4,186,3,0,0,0,support,low
4009,0.66,0.99,4,263,2,0,0,0,support,low
4010,0.85,0.39,4,239,4,0,0,0,support,low
4011,0.83,0.69,4,151,2,0,0,0,support,low
4012,1.0,0.49,3,106,4,0,0,0,support,low
4013,0.68,0.65,3,183,4,0,0,0,support,low
4014,0.26,0.97,3,125,2,0,0,0,support,low
4015,0.35,0.41,3,157,2,0,0,0,support,low
4016,0.12,0.58,3,241,2,0,0,0,technical,low
4017,0.91,0.93,4,184,3,0,0,0,technical,low
4018,0.65,0.67,4,144,3,0,0,0,technical,low
4019,0.78,0.72,3,255,4,1,0,0,management,low
4020,0.61,0.82,3,261,4,0,0,0,IT,low
4021,0.64,0.51,4,207,2,0,0,0,IT,low
4022,0.58,0.73,4,205,4,0,0,0,IT,low
4023,0.63,0.76,4,217,2,1,0,0,IT,medium
4024,0.94,0.6,4,215,2,1,0,0,IT,medium
4025,0.26,0.81,5,139,4,0,0,0,product_mng,medium
4026,0.59,0.69,3,146,3,0,0,0,product_mng,medium
4027,0.78,0.8,4,175,3,0,0,0,product_mng,medium
4028,0.86,0.64,5,188,3,0,0,0,product_mng,medium
4029,0.79,0.73,5,155,3,0,0,0,IT,medium
4030,0.89,0.73,4,171,4,0,0,0,RandD,medium
4031,0.34,0.99,4,184,3,0,0,0,RandD,medium
4032,0.29,0.77,3,164,6,0,0,0,RandD,medium
4033,0.71,0.89,3,244,4,0,0,0,RandD,medium
4034,0.93,0.58,4,222,2,0,0,0,RandD,medium
4035,0.94,0.76,4,231,3,1,0,0,RandD,high
4036,0.91,0.72,3,213,3,0,0,0,marketing,low
4037,0.71,0.96,4,144,4,0,0,0,sales,medium
4038,0.67,0.81,3,221,4,1,0,0,accounting,medium
4039,0.54,0.42,3,138,3,1,0,0,support,medium
4040,0.89,0.58,3,183,4,0,0,0,technical,medium
4041,0.94,0.91,3,250,3,1,0,0,management,low
4042,0.15,0.89,3,219,6,0,0,0,marketing,low
4043,0.45,0.92,6,164,4,1,0,0,marketing,low
4044,0.92,0.67,4,161,4,1,0,0,marketing,low
4045,0.63,0.56,4,274,5,1,0,0,sales,low
4046,0.8,0.66,4,181,3,1,0,0,sales,low
4047,0.45,0.72,3,148,2,0,0,0,sales,low
4048,0.72,0.54,3,226,2,1,0,0,sales,low
4049,0.84,0.36,6,256,5,0,0,0,sales,low
4050,0.61,0.51,3,141,2,0,0,0,sales,low
4051,0.63,0.88,3,177,3,0,0,0,sales,low
4052,0.49,0.54,4,173,2,0,0,0,sales,low
4053,0.68,0.51,2,196,3,0,0,0,sales,low
4054,0.64,0.85,5,179,2,0,0,0,sales,low
4055,0.61,0.64,4,201,3,0,0,0,sales,low
4056,0.83,0.55,5,247,3,0,0,0,sales,low
4057,0.94,0.51,5,238,2,0,0,0,sales,low
4058,0.27,0.66,3,133,6,0,0,0,sales,low
4059,0.6,0.49,2,194,4,0,0,0,sales,low
4060,0.83,0.69,4,232,2,0,0,0,sales,low
4061,0.53,0.75,3,232,3,0,0,0,sales,low
4062,0.79,0.97,4,204,3,0,0,0,sales,medium
4063,0.96,0.49,4,252,3,1,0,0,sales,medium
4064,0.5,0.56,3,164,3,0,0,0,accounting,medium
4065,0.68,0.81,5,266,2,0,0,0,accounting,medium
4066,0.24,0.54,4,226,4,1,0,0,accounting,medium
4067,0.8,0.8,4,252,6,0,0,0,hr,medium
4068,0.62,0.74,4,155,3,0,0,0,hr,medium
4069,1.0,0.85,3,202,2,0,0,0,hr,medium
4070,0.64,0.75,3,214,3,0,0,0,hr,medium
4071,0.51,0.55,4,267,3,0,0,0,technical,medium
4072,0.74,0.5,4,265,3,0,0,0,technical,medium
4073,0.49,0.99,3,221,2,1,0,0,technical,medium
4074,0.96,0.83,4,132,6,0,0,0,technical,high
4075,0.59,0.62,4,227,4,1,0,0,technical,low
4076,0.84,0.57,4,234,3,0,0,0,technical,medium
4077,0.16,0.84,3,238,6,0,0,0,technical,medium
4078,0.62,0.75,3,149,2,1,0,0,technical,medium
4079,0.79,0.67,4,152,3,0,0,0,technical,medium
4080,0.53,0.83,4,249,3,1,0,0,technical,low
4081,0.17,0.48,6,270,5,0,0,0,technical,low
4082,0.57,0.76,3,200,2,0,0,0,support,low
4083,0.65,0.82,4,207,2,0,0,0,support,low
4084,0.69,0.74,4,266,2,1,0,0,support,low
4085,0.3,0.8,6,250,3,0,0,0,support,low
4086,0.99,0.92,3,220,3,0,0,0,support,low
4087,0.5,0.69,4,177,2,0,0,0,support,low
4088,0.54,0.96,3,147,2,0,0,0,support,medium
4089,0.69,0.57,4,227,4,0,0,0,support,medium
4090,0.5,0.85,4,272,2,0,0,0,support,medium
4091,0.66,0.73,3,244,3,0,0,0,support,medium
4092,1.0,0.93,5,182,3,1,0,0,support,medium
4093,0.15,0.61,3,146,6,1,0,0,technical,medium
4094,0.31,0.54,5,259,5,1,0,0,technical,medium
4095,0.65,0.49,4,184,4,0,0,0,technical,medium
4096,0.72,0.69,4,149,2,0,0,0,management,medium
4097,0.84,0.85,4,185,3,1,0,0,IT,medium
4098,0.55,0.8,3,254,2,0,0,0,IT,medium
4099,0.6,0.58,4,249,3,0,0,0,IT,medium
4100,0.84,0.48,4,269,2,0,0,0,IT,medium
4101,0.68,0.87,3,168,3,0,0,0,IT,medium
4102,0.13,1.0,6,225,3,0,0,0,product_mng,medium
4103,0.88,0.98,3,160,2,0,0,0,product_mng,medium
4104,0.64,0.57,5,149,3,1,0,0,product_mng,medium
4105,0.19,0.95,5,193,3,0,0,0,product_mng,medium
4106,0.83,0.88,5,171,3,1,0,0,IT,medium
4107,0.17,0.41,4,232,3,1,0,0,RandD,medium
4108,0.44,0.74,4,250,6,0,0,0,RandD,medium
4109,0.52,0.55,4,243,2,0,0,0,RandD,medium
4110,0.66,0.62,4,250,2,0,0,0,RandD,medium
4111,0.96,0.55,4,153,3,0,0,0,RandD,medium
4112,0.19,0.5,5,126,3,1,0,0,RandD,medium
4113,0.86,1.0,3,192,3,0,0,0,marketing,high
4114,0.65,0.57,3,137,4,1,0,0,sales,high
4115,0.61,0.97,3,199,3,1,0,0,accounting,high
4116,0.53,0.96,3,181,3,1,0,0,support,high
4117,0.14,0.76,5,260,6,0,0,0,technical,high
4118,0.74,1.0,4,199,4,0,0,0,management,high
4119,0.47,0.62,6,171,5,1,0,0,marketing,high
4120,0.6,0.56,4,260,3,0,0,0,marketing,high
4121,0.81,0.58,3,243,4,0,0,0,marketing,high
4122,0.95,0.59,2,154,4,0,0,0,sales,high
4123,0.98,0.8,2,201,2,0,0,0,sales,high
4124,0.52,0.8,5,234,3,0,0,0,sales,high
4125,1.0,0.97,3,216,3,1,0,0,sales,low
4126,0.16,0.74,5,205,4,1,0,0,sales,low
4127,0.19,0.83,3,225,4,0,0,0,sales,low
4128,0.94,0.87,3,229,3,0,0,0,sales,low
4129,0.58,0.43,6,132,3,0,0,0,sales,low
4130,0.92,0.69,4,180,3,0,0,0,sales,low
4131,0.65,0.8,4,164,4,0,0,0,sales,low
4132,0.74,0.74,5,175,3,0,0,0,sales,low
4133,0.6,0.53,5,103,2,0,0,0,sales,low
4134,1.0,1.0,5,142,4,0,0,0,sales,low
4135,0.81,0.96,4,212,3,0,0,0,sales,low
4136,0.54,0.67,2,129,3,1,0,0,sales,low
4137,0.18,0.81,5,140,4,0,0,0,sales,low
4138,0.82,0.88,4,149,2,0,0,0,sales,low
4139,0.9,0.96,2,258,2,0,0,0,sales,low
4140,0.62,0.62,4,136,2,0,0,0,sales,medium
4141,0.77,0.76,2,216,3,1,0,0,accounting,medium
4142,0.58,0.86,3,151,2,0,0,0,accounting,medium
4143,0.27,0.47,5,217,6,0,0,0,accounting,medium
4144,0.78,0.72,4,219,3,0,0,0,hr,medium
